11482,0.0015,55874.895,p,ccd,Diethelm Roger,,"I,6011,,,,Astrokolchoz",
11503,-0.0004,55929.6214,p,V,Tvardovskyi,,",,,,,",
11619,0.0004,56231.9311,p,V,Diethelm Roger,,"I,6042,,,,Astrokolchoz",
11626,-0.0014,56250.1721,p,V,Hirosawa Kenji,,"J,0055,,,,16L+ST-402ME",
11764,-0.0005,56609.8163,p,V,Tvardovskyi,,",,,,,",
12183,-0.001,57701.7763,p,V,Tvardovskyi,,",,,,,",
12206,-0.0007,57761.7172,p,V,Tvardovskyi,,",,,,,",
12351,0,58139.604,p,V,Tvardovskyi,,",,,,,",
12351,0.0005,58139.6045,p,V,Samolyk G.,,"A,0461,,,,",
12457,0.0014,58415.8532,p,V,Tvardovskyi,,",,,,,",
12457,0.0017,58415.8534,p,V,Samolyk G,,"A,,,,JAAVSO 47,",
12504,0.0028,58538.3418,p,V,Tvardovskyi,,",,,,,",
12641,0.006,58895.3822,p,V,Arranz T,,"A,,,,JAAVSO 48,",
